INFO 2025-01-13 22:39:55,774 autoreload Watching for file changes with StatReloader
DEBUG 2025-01-13 22:39:55,774 autoreload Waiting for apps ready_event.
DEBUG 2025-01-13 22:39:55,849 autoreload Apps ready_event triggered. Sending autoreload_started signal.
DEBUG 2025-01-13 22:39:55,873 autoreload Watching dir C:\Users\SIM\Desktop\DJANGO\Proiect1\aplicatie_exemplu\templates with glob **/*.
DEBUG 2025-01-13 22:39:55,873 autoreload Watching dir C:\Users\SIM\Desktop\DJANGO\Proiect1\aplicatie\templates with glob **/*.
DEBUG 2025-01-13 22:39:55,873 autoreload Watching dir C:\Users\SIM\Desktop\DJANGO\Proiect1\locale with glob **/*.mo.
DEBUG 2025-01-13 22:39:55,881 autoreload Watching dir C:\Users\SIM\Desktop\DJANGO\Proiect1\aplicatie_exemplu\locale with glob **/*.mo.
DEBUG 2025-01-13 22:39:56,029 utils (0.016) 
            SELECT
                c.relname,
                CASE
                    WHEN c.relispartition THEN 'p'
                    WHEN c.relkind IN ('m', 'v') THEN 'v'
                    ELSE 't'
                END,
                obj_description(c.oid, 'pg_class')
            FROM pg_catalog.pg_class c
            LEFT JOIN pg_catalog.pg_namespace n ON n.oid = c.relnamespace
            WHERE c.relkind IN ('f', 'm', 'p', 'r', 'v')
                AND n.nspname NOT IN ('pg_catalog', 'pg_toast')
                AND pg_catalog.pg_table_is_visible(c.oid)
        ; args=None; alias=default
DEBUG 2025-01-13 22:39:56,103 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\template\exceptions.py first seen with mtime 1730363519.428758
DEBUG 2025-01-13 22:39:56,103 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\contrib\sites\shortcuts.py first seen with mtime 1730363518.352321
DEBUG 2025-01-13 22:39:56,103 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\views\debug.py first seen with mtime 1730363519.5685668
DEBUG 2025-01-13 22:39:56,103 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\TiffTags.py first seen with mtime 1713199321.914797
DEBUG 2025-01-13 22:39:56,103 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\contrib\auth\management\__init__.py first seen with mtime 1730363515.1852982
DEBUG 2025-01-13 22:39:56,103 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\concurrent\futures\thread.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,103 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\db\models\fields\related_lookups.py first seen with mtime 1730363519.1947956
DEBUG 2025-01-13 22:39:56,103 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\contrib\staticfiles\management\__init__.py first seen with mtime 1730363518.7855203
DEBUG 2025-01-13 22:39:56,103 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\calendar.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,103 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\db\migrations\operations\special.py first seen with mtime 1730363519.146573
DEBUG 2025-01-13 22:39:56,103 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\apps\registry.py first seen with mtime 1730363511.862605
DEBUG 2025-01-13 22:39:56,103 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\conf\global_settings.py first seen with mtime 1730363511.8686903
DEBUG 2025-01-13 22:39:56,103 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\email\policy.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,103 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\site-packages\colorama\__init__.py first seen with mtime 1686935914.822989
DEBUG 2025-01-13 22:39:56,103 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\contrib\contenttypes\management\__init__.py first seen with mtime 1730363515.649366
DEBUG 2025-01-13 22:39:56,103 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\asyncio\format_helpers.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,103 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\site-packages\colorama\win32.py first seen with mtime 1686935914.822989
DEBUG 2025-01-13 22:39:56,103 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\utils\functional.py first seen with mtime 1730363519.518824
DEBUG 2025-01-13 22:39:56,108 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\db\backends\utils.py first seen with mtime 1730363519.0159185
DEBUG 2025-01-13 22:39:56,108 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\db\migrations\operations\fields.py first seen with mtime 1730363519.1384592
DEBUG 2025-01-13 22:39:56,108 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\shortcuts.py first seen with mtime 1730363511.8592458
DEBUG 2025-01-13 22:39:56,108 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\db\models\constraints.py first seen with mtime 1730363519.1527572
DEBUG 2025-01-13 22:39:56,108 autoreload File C:\Users\SIM\Desktop\DJANGO\Proiect1\aplicatie_exemplu\urls.py first seen with mtime 1736800779.3274324
DEBUG 2025-01-13 22:39:56,108 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\core\checks\async_checks.py first seen with mtime 1730363518.8379147
DEBUG 2025-01-13 22:39:56,108 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\asyncio\streams.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,108 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\utils\encoding.py first seen with mtime 1730363519.518824
DEBUG 2025-01-13 22:39:56,108 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\utils\ipv6.py first seen with mtime 1730363519.5351002
DEBUG 2025-01-13 22:39:56,108 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\urllib\response.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,108 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\opcode.py first seen with mtime 1686106818.0
